id	filename	md5	size	state
981d04d3-2edc-405a-b798-602d0ed737e6	TCGA-61-2094-01A-01-TS1.411172e6-1e22-4ba7-869b-1af9867c4d4b.svs	9a666bb1be43905bbc110039d6996aee	299715057	released
ac8c7523-6813-4070-8b75-073ec50a1245	TCGA-13-0913-01A-01-TS1.4ad93ffb-b838-4555-a664-fb3e41923260.svs	218e7966e653d0efd67d6ba6bfb9f5aa	206612375	released
40d902ac-b62b-4faf-9119-c1d72c5f249c	TCGA-29-1697-01A-01-TS1.e1588d4d-264d-4973-9cf9-5ade9a3ff5ca.svs	37018e9ec929a4d4c3c37d9d67efc360	108876031	released
336aea60-ff75-4a22-ad12-0cc511b2544b	TCGA-31-1946-01A-01-TS1.412289ba-f5a6-43b4-a002-8d95cadc246c.svs	215681c4e8a27a2e82fe0e5bad49052b	200669263	released
8a4861e7-3771-4d7a-b47e-c5c4f85c088a	TCGA-09-2045-01A-01-TS1.0abe6ecb-c4ba-492f-939f-9dfa84b0af35.svs	103f7a54312d6a0208cd46e67f0786af	168625125	released
4348d475-26fc-4fd8-996a-34b0c69feee9	TCGA-04-1646-01A-01-TS1.8a683627-5337-4f49-9007-87731c07cd59.svs	4cf7315d21311027c2597b4af35d5771	80820897	released
0e802349-250d-43d7-8313-63dde62ab575	TCGA-13-0897-01A-01-TS1.06f71559-c811-4995-9983-f16452175b36.svs	520559b12b737d1a8f7c0bc095f6fd75	170081295	released
3aad76ed-1d56-44a3-8301-19d7f1c45a27	TCGA-29-1770-01A-01-TS1.ee73a932-fda4-4c43-b713-155de66a089c.svs	7fab720ad4b4729f668a60017734519c	174397671	released
c3035a21-32da-44c2-b191-1320009dff51	TCGA-61-1911-01A-01-TS1.ea4d8814-16d0-4475-b259-f228f8803b76.svs	db16040a1834a425c3072afc15299072	309158577	released
68539bec-c489-4295-9e7e-c8d0cc78d6de	TCGA-04-1367-01A-01-TS1.e5135817-cdd6-42ed-903a-b76cf02edcca.svs	790c2f6b29ef75a05b2dc4ae41101648	110607719	released
ac582998-7bf5-4d03-81de-180f2834d3b2	TCGA-61-2092-01A-01-TS1.060203fd-43c4-4e4c-8b3b-6d537a56e73c.svs	1ef9545732768b9a053e2eb6680e3c6c	229248309	released
d3da8a0a-1939-46d6-920a-c9e8a26fd7f4	TCGA-20-1683-01A-01-TS1.d6e3a27b-344e-4566-ad53-33189f1cbe02.svs	d25a944924fe726bfe0939e66d50cb95	42556983	released
2bb7a8cc-1f18-4c29-8d79-4d4fc01e65e3	TCGA-23-2077-01A-01-TS1.b658f179-d2f9-4a22-a915-22a36159cf9a.svs	7cdf42bbddcc779a69d07d5e961806e5	85837441	released
8216afb0-9912-4cfe-9944-f51c2877a3a7	TCGA-24-1563-01A-01-TS1.3f251140-d701-4deb-b82e-4924e4667a14.svs	2596f26e43299996b213f32d8374a498	344235491	released
afac7e7f-e9b9-41db-a5a8-9c2a22deb6d3	TCGA-29-1693-01A-01-TS1.4e3372ca-7a0e-4716-882e-2513dcdcbf14.svs	ba1e7ddc373f9d733dc18cac676cee14	84673575	released
6f425d85-6eb9-476c-8b4f-cc46b3e2e14b	TCGA-04-1651-01A-01-TS1.246daec2-ff44-40f4-a856-89da1f342016.svs	d8381f2034bd68d5d8073f15c883dc6d	135136571	released
38ce76b9-5fed-4b59-a108-a24a7c31b62e	TCGA-04-1536-01A-01-TS1.08041de2-b6e7-434e-af1a-d616e2e6bf36.svs	5f83567ce06b3b0c22fbd2bccc44612f	214186187	released
a042b420-a036-436c-9644-8a4d27b1f445	TCGA-61-1918-01A-01-TS1.1f691318-7bee-4a1f-a5ef-09a24185d119.svs	3afe22bcaed3dcd5e330c2cba9b14a0f	136927409	released
df60d6ae-7bdf-4b82-bfe4-2db87d06456d	TCGA-13-0889-01A-01-TS1.fab7d484-c135-4244-a331-d358e383981b.svs	75ce90db909679cd1dea5fb3c0e8478e	397529959	released
2846253a-59d9-42ee-9d92-2ee91bab31e8	TCGA-36-1570-01A-01-TS1.6fa53e8d-c4e9-4a35-8000-7c1706f46eb6.svs	bce5558543e20e9b2617bca55538f19a	111636639	released
2d189fcf-e15d-4257-8fb9-973a6263bff6	TCGA-24-2260-01A-01-TS1.2d95e5d5-4325-424d-8eae-7b904a95c006.svs	e30d2e3b740e86724c3ecafd318d41c6	184605165	released
0bf4b1ad-d6e0-4de1-a667-c80ad71ac512	TCGA-20-1682-01A-01-TS1.8c825440-843e-42d1-bd0e-dd91a64b5d69.svs	76e81637d07c503e725f0c408b7c6dbd	38134489	released
d8db0cbf-5255-475c-a017-883aa1028533	TCGA-13-0890-01A-01-TS1.90e54a40-8822-418a-873b-a395d8cba02c.svs	db109bbf3fbb640e36a65d57b8c8026d	317759175	released
ce8fe63d-cfaf-4fa7-aa14-e1c281fd1fae	TCGA-24-1104-01A-01-TS1.5f113d14-b733-4f7d-ad0d-3d2a0771bb8b.svs	0edcbe92965a9a19e6fe64135af37e78	315482103	released
25dd9c86-3fac-4c1b-8988-30b049c6e816	TCGA-13-0916-01A-01-TS1.af6a32f4-c8f5-42fb-aaed-6d40c9076a1e.svs	af3f15bc03791ad2ac21b30ac92daaa0	277291441	released
21c1fcdc-9e43-4f12-91a8-21f24c9d17c0	TCGA-13-1484-01A-01-TS1.c6df9072-78a4-40f9-a081-b0ca35de65e3.svs	ff95ddad592ffe3c4b70132820aa8d09	259753453	released
611a057a-3468-453d-8c1b-8528da283e72	TCGA-25-1320-01A-01-TS1.7baccc6e-48b9-4f66-b04a-5a550b77dfce.svs	96671328eb874fa2ce3b4dbcf77f4d15	524330057	released
50a4893a-3882-4340-b912-6ec16dc08c6e	TCGA-24-1103-01A-01-TS1.626b516a-0522-4cf6-ac17-458fb9b39297.svs	72807218671849eaeace09076818bd82	442077629	released
2e4f9ede-ce7c-492e-8d7e-5fee849cdbf7	TCGA-29-1771-01A-01-TS1.41d6ec81-8b0d-454f-bb7f-4049fa27ed1d.svs	e5cced90b8576458b438bb05967af1fa	66474615	released
de46ccf0-5b1e-44cc-8fcd-31934ac79a0d	TCGA-24-2289-01A-01-TS1.4f5337c4-78ae-449f-8452-71be5ba1dd69.svs	4a9409eeb2b69f79119b1242d78e657b	195655709	released
c702eda6-09ee-48d4-9b40-af9eff0eae5f	TCGA-30-1718-01A-01-TS1.882c0856-601e-4428-b950-0d13f28e8da0.svs	9d090b2d785d597969a2eb5bfc48bddb	131395531	released
9b2408b5-70a7-4f0a-9708-1278fa8062fc	TCGA-24-1551-01A-01-TS1.681cb51e-c47d-4877-8041-54e92143e106.svs	30f1d03bf78430b3cb6ce6ba33709c04	98917765	released
917e7c8c-0427-4299-8f5e-b9e4ad3e6f94	TCGA-25-1313-01A-01-TS1.b3bd676b-4dfb-4ab3-9f96-5615490ade91.svs	098d7b5c85c91529d3c60daca79e61c1	191578665	released
6915e4b4-3f35-4908-9c58-714f1a9ef6fc	TCGA-29-1762-01A-01-TS1.30a33cd4-4485-4a15-9eb6-2d2bb79ab844.svs	deb7400a6163442afc7ab1d5205b03d7	145095793	released
09425034-3c05-45c6-a092-0e86e94500eb	TCGA-09-2051-01A-01-TS1.09cb2b86-223c-4012-aea0-0fb939abfd46.svs	36b484e1d4a4290278e97858ece48558	68996517	released
54a16a8c-0dae-4f10-81a3-a68923701a89	TCGA-61-1910-01A-01-TS1.8c1da66c-6d4f-438e-8d73-2f04af158488.svs	9c5b35a56846a48d42834fe59a073586	242031213	released
f9acc84e-36d3-45c5-9e5b-4a6ccf16b1d1	TCGA-24-2030-01A-01-TS1.9cf6e7de-8654-4305-80c9-610c7df18d0a.svs	fe10387d4b36e601f204dddf29c694ee	158009419	released
7fffa748-f08f-40da-a3cb-cfb1508eda09	TCGA-13-1482-01A-01-TS1.37b613d9-d73a-4160-992e-35d2aa54520b.svs	bc88100eaef0eae268713938d0c92f40	346123741	released
dfd0c02f-089f-46f5-bc71-d75994da8374	TCGA-25-1323-01A-01-TS1.a8ee5dae-63b9-4972-be8b-e1ad21e2d3c4.svs	41fb769d62a7ec3a53958d2a7b07a516	142335581	released
917ee396-0c70-43f7-ac22-b0729c3583f9	TCGA-29-1764-01A-01-TS1.fa2d312b-22b2-4bd8-bcd4-4633fea07279.svs	fc4677f6df5200b88ae901209ae07569	59556579	released
3ee40044-f142-4f7d-98c1-42393d9e4af1	TCGA-23-1022-01A-01-TS1.8e55f9a0-4044-4413-a4f8-e30004575fc3.svs	e28bded7ff6909f6ce05b2d5676f74bd	76925255	released
44eaa5f5-1753-492c-991a-951ec3b26749	TCGA-13-1487-01A-01-TS1.b14479d4-1994-4b5b-9d2e-ef20b92f57a5.svs	22faff744bd7975b9239472aa0e89bd5	325382273	released
c75fa7c2-013f-4e8a-b7a9-c63683581707	TCGA-23-2072-01A-01-TS1.b7966d72-b2e2-4aa7-88c7-7fc386aed4c3.svs	4940f64c457752905853b3c5ef826e5a	171089019	released
871a91e2-025b-406e-8f35-61abe2dd1107	TCGA-31-1951-01A-01-TS1.5fe1fa05-31a4-478f-9008-bdb07e1b677f.svs	d9f6a99148199cbf0bd569023a7ecf64	53241771	released
b4366fdc-2434-4c3e-bf80-50d72b7d261d	TCGA-24-1930-01A-01-TS1.bb8a446a-db5c-45a5-b5f3-0e7f84a60370.svs	6b843a9155f8e8a24979d97c8fdad48b	392777169	released
a648e819-f80a-49d2-ba04-6e6bfbd6061c	TCGA-04-1655-01A-01-TS1.41e4592c-b94d-4f45-bd36-911bf75248bc.svs	faf981d3fe9ca7c9002256678be4e93f	84065461	released
41643f83-c183-4789-bd56-6a1b8dc3b5ca	TCGA-23-1122-01A-01-TS1.3856005c-5450-450c-944e-a104156e84ec.svs	57b6de8e1cd95b48f5536bfeba54968e	44762711	released
ce20ba61-7afb-4f28-8a1d-f2cb0d5fea95	TCGA-13-0887-01A-01-TS1.03c9ff20-0795-4bd1-8be1-3d7fcd15b7e9.svs	25d87f2aede2072f6260dd51449a2711	166476631	released
b0171402-9f96-43f3-a3d1-8e18155cec81	TCGA-13-0906-01A-01-TS1.7be7e649-9db2-4a60-b120-e912df932701.svs	ecf3e71eeafbdc6a7c7ea6e2002e1077	315044077	released
3f564d8b-f282-47cc-a3b6-f4b928dffd52	TCGA-23-1023-01A-01-TS1.21cc6c1a-de09-47bb-817c-ce7c037efcdf.svs	f28e31d042fd73e91f19214078e35eb9	52814699	released
2c9b0c1d-12bf-4d29-8e24-c4152f5237f2	TCGA-29-1766-01A-01-TS1.b06eb26c-0803-4278-b5bb-8a23e94145e0.svs	b52db700366c5fe9396f6dbf1bcdcde4	121852273	released
72a03d79-1a51-44ec-b3f1-26574ba5b22f	TCGA-13-0765-01A-01-TS1.9d588c3d-dc12-4984-a9d6-c5d048ab5f47.svs	d2c74c38b56305b1be11c070b47f1604	159842985	released
2c2a24f7-ef8f-4737-9bda-e55dce385193	TCGA-29-2428-01A-01-TS1.3667d0cf-166c-4f28-85ee-a86aaf1c5667.svs	599755270f2dcb80bb20dc1884b2ecb5	228378561	released
62b68c60-8f97-403c-aea2-f5f7b43e501a	TCGA-20-1684-01A-01-TS1.13f4bd57-6d3d-4c3f-97ec-7276ddb88f47.svs	3793fa12a3a6021adc76410661c923f4	82782049	released
42d3b7ce-4451-4976-91ea-177a8595e466	TCGA-13-1489-01A-01-TS1.afac158d-0de2-4e56-a1e8-1970763d8563.svs	7bf32c64fc60e6176a45545e013478c6	392283497	released
18103193-9026-4b70-9751-8dc5386807ff	TCGA-20-1685-01A-01-TS1.423bc4cc-37ea-493f-a7cd-67c67eebc4b6.svs	c5739e97fd5dcc9fd69695dbbded4e3c	30242613	released
7a002bf3-afa0-4ebf-96bf-65dfa1653781	TCGA-29-1768-01A-01-TS1.62464711-a212-4d0b-8ae8-d4e75c238043.svs	35a1a1b2642eff388ee029d0c4790af1	108865647	released
8314a7dc-3465-4e42-b2fc-1510192d90a4	TCGA-25-1623-01A-01-TS1.0fe7be03-c1ff-4faf-9c06-fc7a7c5060c4.svs	4ba778345586451135772a047668235a	319953099	released
028eef48-a426-48af-a025-13dbc6e9b0ba	TCGA-23-2078-01A-01-TS1.c1e1c7cc-0a12-4f15-8b94-57414753099e.svs	15ad4a25900c44b776d130101cc8ea87	50329743	released
d9dec531-2235-4f2e-8984-39909aa4c947	TCGA-25-2398-01A-01-TS1.db9bffbb-cffb-48c6-9494-10677a3fc7aa.svs	af923a5a56c56325c88a907627142e83	366651551	released
a50054f4-30fd-4e0c-93e3-edf83448505f	TCGA-61-2009-01A-01-TS1.098afc71-5dba-4fcd-8059-9d4d806db2b3.svs	f60c2a6ddbc53014725ab039662e47e5	399401239	released
fd5d9b89-39fb-4240-b525-02807ad87fdd	TCGA-04-1348-01A-01-TS1.ffb07f65-72b7-494c-abf8-c94d8007321b.svs	0b28039a9eba4fd367be3b9a2091aec7	109640757	released
01cff6fb-3fca-4d56-9df5-ea3bde16d996	TCGA-61-1728-01A-01-TS1.7436378c-e436-4aba-a1aa-89314dcdccce.svs	1e28894c55da4a2b07c64e0f125db8d4	133195835	released
b05f6612-c742-4560-a48b-7f4eec1667df	TCGA-25-2400-01A-01-TS1.881b0e48-63ea-433e-86f2-361f288cfd94.svs	47ccd10daf51cccdab27e5ef373fad00	239391145	released
a3dc02b7-b28b-4b9f-8d7a-96e8a2f2d7da	TCGA-36-1574-01A-01-TS1.0ebf58a0-dd01-40b2-9f37-5970f65cf9bb.svs	c2ff7878f4ee23ffa5ce46d92feef2ce	35077841	released
af836db9-56fe-49eb-80db-54cf47210315	TCGA-13-1491-01A-01-TS1.20c890d9-734c-49d1-a3b6-23350454f978.svs	41e62fcb1dc00ad29b0784a6b0710e40	410141035	released
bffe8c03-68bd-4820-9cbd-06100319a78f	TCGA-04-1332-01A-01-TS1.7d1ae336-5e74-4d12-9048-04d036f8c676.svs	51be4443aec6c659a0dd780faaa497f5	70207309	released
777fe69b-8c74-4ffa-9d7d-f414bc247ea1	TCGA-24-1105-01A-01-TS1.b1eba572-c739-453d-8612-b5e33a50bbac.svs	43abdd41ef37d1f8ef090a6fff2295ec	232184597	released
d2ebee67-32ca-4ee7-9fa5-6ff17884502e	TCGA-13-0912-01A-01-TS1.736e083a-e666-4cd2-a6ea-81488dee1f63.svs	273d10de1affcc66cf6ca02306b1bf25	179524385	released
909fe7b6-5b43-4326-a9c1-33e058d4cbba	TCGA-13-1504-01A-01-TS1.2224d488-a25a-4d13-bf62-6b8518cc67d4.svs	113e20e69c0d14c3c18607c3ac5dbc50	423275281	released
f23b6f53-5d6c-49f0-be58-b81b5cd90fd7	TCGA-24-1467-01A-01-TS1.8d52fd5c-4233-4756-9250-e1e9da4cd119.svs	3449a45986dbb622b4e58d9a43681039	271394397	released
b7b05078-e299-406c-99d6-2d4f6694ab77	TCGA-13-0751-01A-01-TS1.cc04b26d-9b2b-4840-b980-69480ef92d24.svs	8d2a7ffb218ea7d39f6a7c09ce70e36d	164489793	released
9c88cdc1-5ed9-4539-9356-a20b7732eb38	TCGA-13-1495-01A-01-TS1.beca9d8a-6867-45d1-a81e-03dc4e7989b0.svs	b03985db5cf3142fcc96dcc1df9f7fb6	707314937	released
5734c099-9853-4e0f-a72c-2b1cddd3411c	TCGA-24-1616-01A-01-TS1.8b605a9a-3f71-4af6-b7eb-1bb33efa45ed.svs	10d46a212315ac397853dc298b182a05	146666401	released
e39baf49-c05d-442d-bbd2-6e313945c9ac	TCGA-04-1648-01A-01-TS1.c9581bd1-0449-4188-b93e-911c77a3f3ea.svs	9ae8eebaba9b22948ff326fe16a7cfaf	43432173	released
f37e4bbd-a7b3-415e-a028-1860c1ba1f86	TCGA-24-2029-01A-01-TS1.fcf823fd-5eef-4be5-9d1b-fa246fc6ccaa.svs	1010b8271ac4d8626417297921618314	50453175	released
540faf8f-aaa3-406e-abb3-d67e43794785	TCGA-13-1403-01A-01-TS1.d9d6de3c-5c5c-4966-b028-b914002e89c6.svs	ecc450ce2d8237560635244053b97ecc	271291895	released
